0,1,2,3,4,5,6
세방전지,A004490,14000000,418600000000.0,5.340000152587891,7000,500
삼양홀딩스,A000070,8564271,417936424800.0,14.010000228881836,42821,5000
대아티아이,A045390,71151522,416947918920.0,195.3300018310547,7115,100
신영증권,A001720,9386237,416748922800.0,8.329999923706055,46931,5000
테스,A095610,19768226,416121157300.0,42.689998626708984,9884,500
미래에셋대우2우B,A00680K,140000000,415800000000.0,0.0,700000,5000
삼성화재우,A000815,3192000,414960000000.0,0.0,1671,500
미원에스씨,A268280,5267891,413529443500.0,10.399999618530273,2633,500
유진테크,A084370,22916042,410197151800.0,71.02999877929688,11458,500
휴온스글로벌,A084110,11464127,409842540250.0,15.369999885559082,5732,500
디피씨,A026890,41678175,409696460250.0,38.38999938964844,20839,500
인트론바이오,A048530,30010745,408146132000.0,0.0,15005,500
웹케시,A053580,6763655,406495665500.0,57.06999969482422,3381,500
뷰웍스,A100120,10001865,403075159500.0,16.639999389648438,5000,500
이엔에프테크놀로지,A102710,14227836,398379408000.0,8.640000343322754,7113,500
바이넥스,A053030,31741048,398350152400.0,46.81999969482422,15870,500
AP시스템,A265520,14480227,397482231150.0,44.40999984741211,7240,500
클리오,A237880,16967895,397048743000.0,135.25999450683594,8483,500
카페24,A042000,9430597,396556603850.0,59.220001220703125,4715,500
삼양사,A145990,10313449,396036441600.0,12.100000381469727,51567,5000
한화투자증권,A003530,214547775,395840644875.0,3.6500000953674316,1072738,5000
코리아센터,A290510,24031048,392907634800.0,0.0,2450,100
부산가스,A015350,11000000,392700000000.0,8.020000457763672,55000,5000
드림텍,A192650,61988277,392385793410.0,15.59000015258789,6272,100
다나와,A119860,13074822,392244660000.0,16.6200008392334,6537,500
한국콜마홀딩스,A024720,17938966,390172510500.0,9.720000267028809,8969,500
대교,A019680,84702850,388786081500.0,28.329999923706055,42351,500
TIGER 단기채권액티브,A272580,7712000,387952160000.0,0.0,0,0
에스맥,A097780,258785852,386884848740.0,0.0,51757,200
서울가스,A017390,5000000,386500000000.0,13.239999771118164,35000,5000
KODEX Top5PlusTR,A315930,33600000,385056000000.0,0.0,0,0
케이씨텍,A281820,19839340,381907295000.0,10.359999656677246,9919,500
KINDEX 단기통안채,A190620,3792000,381513120000.0,0.0,0,0
효성첨단소재,A298050,4479948,379451595600.0,0.0,22399,5000
우리종금,A010050,674203406,378228110766.0,7.099999904632568,337101,500
아이마켓코리아,A122900,35943340,377405070000.0,23.479999542236328,18166,500
현대바이오,A048410,35915877,377116708500.0,477.2699890136719,17957,500
삼표시멘트,A038500,107357173,376823677230.0,20.280000686645508,53678,500
한솔제지,A213500,23800576,376049100800.0,9.390000343322754,119002,5000
동국제강,A001230,95432737,375050656410.0,0.0,589228,5000
마크로젠,A038290,10605454,372251435400.0,0.0,5302,500
맵스리얼티1,A094800,92834331,371337324000.0,0.0,464171,0
KG모빌리언스,A046440,38825568,371172430080.0,15.899999618530273,19412,500
하나제약,A293480,16200000,370170000000.0,13.069999694824219,8100,500
삼진제약,A005500,13900000,369740000000.0,32.75,13900,1000
율촌화학,A008730,24800000,369520000000.0,20.290000915527344,14776,500
지노믹트리,A228760,19986215,368745666750.0,0.0,9993,500
남해화학,A025860,49678843,368617015060.0,22.969999313354492,49678,1000
JW홀딩스,A096760,66452155,368144938700.0,0.0,33226,500
광동제약,A009290,52420851,366945957000.0,15.899999618530273,52420,1000
한일시멘트,A300720,4144970,366415348000.0,9.039999961853027,20724,5000
유니드,A014830,8889843,366261531600.0,5.420000076293945,44449,5000
LF,A093050,29240000,365500000000.0,5.400000095367432,146200,5000
위닉스,A044340,17873425,364617870000.0,9.0,8936,500
농심홀딩스,A072710,4637790,364530294000.0,9.960000038146973,23188,5000
제일파마홀딩스,A002620,15973355,363393826250.0,0.0,7986,500
알서포트,A131370,53267083,361150822740.0,41.849998474121094,5326,100
웅진씽크빅,A095720,134173248,360926037120.0,0.0,67086,500
TIGER 원유선물Enhanced(H),A130680,230900000,357895000000.0,0.0,0,0
효성화학,A298000,3190126,357294112000.0,4.059999942779541,15950,5000
동양,A001520,238684063,356832674185.0,0.0,119342,500
하이트진로홀딩스,A000140,23206765,356223842750.0,0.0,116033,5000
LG전자우,A066575,17185992,354890734800.0,0.0,85929,5000
테라젠이텍스,A066700,31923474,354350561400.0,7.880000114440918,15961,500
동성제약,A002210,26070748,353258635400.0,0.0,26070,1000
한국알콜,A017890,21605760,351093600000.0,11.029999732971191,10802,500
KOSEF 200TR,A294400,11900000,350871500000.0,0.0,0,0
바텍,A043150,14854256,349075016000.0,10.300000190734863,7427,500
KODEX 선진국MSCI World,A251350,26000000,348920000000.0,0.0,0,0
일진다이아,A081000,14202975,348683036250.0,27.520000457763672,14202,1000
아이센스,A099190,13737238,347552121400.0,14.829999923706055,6868,500
레이,A228670,6653267,347300537400.0,0.0,3326,500
앱클론,A174900,7176000,345165600000.0,135.11000061035156,3588,500
하나머티리얼즈,A166090,19627674,342502911300.0,12.380000114440918,9813,500
에이스테크,A088800,40778143,341720838340.0,0.0,20389,500
진원생명과학,A011000,33118808,341123722400.0,0.0,33118,1000
HANARO 단기통안채,A306540,3326000,341064670000.0,0.0,0,0
TIGER 코스닥150,A232080,31700000,340775000000.0,0.0,0,0
이녹스첨단소재,A272290,9502493,340664374050.0,9.859999656677246,4751,500
현대건설기계,A267270,19700793,339838679250.0,105.18000030517578,98503,5000
서부T&D,A006730,58140444,338958788520.0,5830.0,29070,500
SK렌터카,A068400,35765140,336192316000.0,54.970001220703125,17882,500
송원산업,A004430,24000000,336000000000.0,9.65999984741211,12000,500
브이티지엠피,A018290,33599576,335995760000.0,104.16000366210938,16799,500
세아베스틸,A001430,35862119,335310812650.0,19.469999313354492,219310,5000
두올산업,A078590,75280333,334997481850.0,0.0,15056,200
케이아이엔엑스,A093320,4880000,334768000000.0,22.25,2440,500
LG헬로비전,A037560,77446865,334570456800.0,0.0,193617,2500
골프존,A215000,6275415,334479619500.0,20.6200008392334,3137,500
일동제약,A249420,23803285,333245990000.0,0.0,23803,1000
미원상사,A002840,4970000,332990000000.0,10.859999656677246,6661,500
SNK,A950180,21061800,332776440000.0,16.969999313354492,0,0
이리츠코크렙,A088260,63341590,332543347500.0,50.47999954223633,31670,500
테크윙,A089030,19318786,332283119200.0,30.600000381469727,9723,500
에스티큐브,A052020,30200383,332204213000.0,0.0,15100,500
디앤씨미디어,A263720,12275111,332041752550.0,67.12000274658203,6137,500
브릿지바이오테라퓨틱스,A288330,6357058,331838427600.0,0.0,3178,500
한국쉘석유,A002960,1300000,331500000000.0,15.760000228881836,7000,5000
퍼시스,A016800,11500000,331200000000.0,9.75,14300,1000
나이스정보통신,A036800,10000000,329500000000.0,10.9399995803833,5000,500
잇츠한불,A226320,21929315,328939725000.0,0.0,10964,500
인선이엔티,A060150,38391282,328629373920.0,12.710000038146973,19195,500
티움바이오,A321550,23471826,328605564000.0,0.0,11735,500
피에스케이,A319660,14765020,327783444000.0,0.0,7382,500
세경하이테크,A148150,11642000,325976000000.0,13.899999618530273,5821,500
비츠로셀,A082920,21539152,325241195200.0,14.470000267028809,10769,500
원익홀딩스,A030530,77237981,325171900010.0,9.8100004196167,38618,500
한독,A002390,13763533,324819378800.0,9.289999961853027,6881,500
이노와이어리스,A073490,6737544,324749620800.0,22.0,3368,500
대원제약,A003220,20243603,323897648000.0,11.859999656677246,10121,500
랩지노믹스,A084650,11143923,323730963150.0,309.0400085449219,5571,500
현대리바트,A079430,20535282,323430691500.0,16.610000610351562,20535,1000
원익QnC,A074600,26288000,323342400000.0,124.23999786376953,13144,500
SBS,A034120,18252582,322158072300.0,16.350000381469727,91262,5000
동원개발,A013120,90808100,319644512000.0,3.7699999809265137,45404,500
대주전자재료,A078600,14737126,319058777900.0,0.0,7368,500
한국정보통신,A025770,37444271,319025188920.0,13.430000305175781,19406,500
한국기업평가,A034950,4540514,318744082800.0,15.649999618530273,24452,5000
TIGER 200 IT,A139260,15020000,318574200000.0,0.0,0,0
한국단자,A025540,10415000,318178250000.0,9.970000267028809,5207,500
아세아제지,A002310,8956502,317507995900.0,5.159999847412109,44782,5000
유진기업,A023410,77310863,316587983985.0,15.930000305175781,38655,500
유티아이,A179900,16116895,315891142000.0,63.220001220703125,8058,500
엘비세미콘,A061970,43784592,315686908320.0,9.6899995803833,21892,500
한글과컴퓨터,A030520,24440319,314058099150.0,16.299999237060547,12881,500
SK증권,A001510,472590171,312382103031.0,10.010000228881836,236295,500
한화손해보험,A000370,116738915,311692903050.0,0.0,583694,5000
유나이티드제약,A033270,16231822,311650982400.0,10.0600004196167,8115,500
파크시스템스,A140860,6668055,310397960250.0,36.45000076293945,3334,500
인터로조,A119610,11676938,308271163200.0,17.559999465942383,5838,500
사람인에이치알,A143240,11659263,307804543200.0,12.0600004196167,5829,500
진흥기업,A002780,145471745,307672740675.0,15.210000038146973,72735,500
신영증권우,A001725,7053763,307544066800.0,0.0,35268,5000
하림,A136480,106209702,307477087290.0,0.0,53104,500
코스모신소재,A005070,29247965,305641234250.0,0.0,29247,1000
JW생명과학,A234080,15834554,305606892200.0,13.930000305175781,39586,2500
한국카본,A017960,43960757,305527261150.0,17.239999771118164,21980,500
AK홀딩스,A006840,13247561,304693903000.0,10.770000457763672,66237,5000
한국자산신탁,A123890,123977752,303125603640.0,3.380000114440918,61988,500
원익머트리얼즈,A104830,12608000,302592000000.0,10.760000228881836,6304,500
노바렉스,A194700,9003740,302525664000.0,16.739999771118164,4501,500
와이솔,A122990,28171941,301439768700.0,8.890000343322754,14085,500
엔에스쇼핑,A138250,33696000,299894400000.0,0.0,16848,500
삼호,A001880,15179766,299800378500.0,3.1500000953674316,75898,5000
안트로젠,A065660,8775277,299675709550.0,0.0,4387,500
한라홀딩스,A060980,10472070,299501202000.0,7.289999961853027,55086,5000
아이씨디,A040910,17568521,296908004900.0,26.440000534057617,8784,500
조선내화,A000480,4000000,296000000000.0,12.149999618530273,20000,5000
신한알파리츠,A293940,47630123,295783063830.0,63.36000061035156,47630,1000
압타바이오,A293780,11016233,295235044400.0,0.0,5508,500
드림어스컴퍼니,A060570,56859847,295102605930.0,0.0,28429,500
도화엔지니어링,A002150,33720000,294712800000.0,16.93000030517578,16860,500
동화약품,A000020,27931470,294677008500.0,31.299999237060547,27931,1000
경방,A000050,27415270,289231098500.0,6.630000114440918,13707,500
미코,A059090,31316603,286860083480.0,36.060001373291016,15658,500
삼천리,A004690,4055025,286690267500.0,7.579999923706055,20275,5000
바이오니아,A064550,22737191,285351747050.0,0.0,11368,500
유니테스트,A086390,21134126,285310701000.0,11.170000076293945,10567,500
뉴트리,A270870,9072724,283976261200.0,29.639999389648438,4536,500
태림포장,A011280,70805940,283577789700.0,15.220000267028809,35402,500
올릭스,A226950,6562921,283518187200.0,0.0,3281,500
슈피겐코리아,A192440,6216363,281601243900.0,6.980000019073486,3108,500
대상홀딩스,A084690,36212538,281371420260.0,3.990000009536743,36212,1000
경인양행,A012610,40816365,280816591200.0,19.940000534057617,20408,500
유진투자증권,A001200,96866418,280428280110.0,6.769999980926514,537592,5000
진에어,A272450,30000000,278100000000.0,0.0,30000,1000
조광피혁,A004700,6649138,277933968400.0,19.15999984741211,34245,5000
모나리자,A012690,36571255,276844400350.0,114.69000244140625,18885,500
넥슨지티,A041140,35373322,276619378040.0,94.20999908447266,17686,500
쏠리드,A050890,52185175,276581427500.0,48.18000030517578,26092,500
세아홀딩스,A058650,4000000,274800000000.0,8.90999984741211,20000,5000
해성디에스,A195870,17000000,274550000000.0,14.979999542236328,85000,5000
고려제강,A002240,20000000,274000000000.0,27.450000762939453,20000,1000
해마로푸드서비스,A220630,96801692,273464779900.0,19.209999084472656,9680,100
에이디테크놀로지,A200710,9269301,273444379500.0,34.13999938964844,4929,500
아이디스,A143160,10716390,272732125500.0,142.97000122070312,5358,500
신도리코,A029530,10080029,272160783000.0,18.780000686645508,50400,5000
현대일렉트릭,A267260,36047135,271795397900.0,0.0,180235,5000
한일홀딩스,A003300,5994356,270944891200.0,19.610000610351562,31342,5000
이베스트투자증권,A078020,55481190,270470801250.0,4.769999980926514,277405,5000
큐로컴,A040350,113758041,269606557170.0,0.0,56879,500
센트랄모텍,A308170,8610000,269493000000.0,0.0,4305,500
에이치엘사이언스,A239610,5142148,269448555200.0,13.640000343322754,2571,500
다날,A064260,63839222,266528751850.0,10.180000305175781,31919,500
코아시아,A045970,26134840,265268626000.0,36.900001525878906,13067,500
펩트론,A087010,15326500,265148450000.0,0.0,7663,500
파멥신,A208340,6910809,265029525150.0,0.0,3455,500
환인제약,A016580,18600070,264120994000.0,14.119999885559082,9700,500
코아스템,A166480,15717440,264052992000.0,0.0,7858,500
나스미디어,A089600,8754691,263516199100.0,12.779999732971191,4557,500
에이블씨엔씨,A078520,27033459,263305890660.0,0.0,13516,500
인바디,A041830,13683782,262728614400.0,12.859999656677246,6841,500
금호산업,A002990,36633924,262298895840.0,22.15999984741211,183169,5000
삼성SDI우,A006405,1617896,260481256000.0,0.0,8239,5000
삼성제약,A001360,61549713,260355285990.0,36.150001525878906,30774,500
에스티아이,A039440,15830000,259612000000.0,11.180000305175781,7915,500
경농,A002100,21691750,259216412500.0,57.16999816894531,10845,500
인스코비,A006490,97236911,258650183260.0,0.0,48618,500
삼양패키징,A272550,14209804,257907942600.0,9.079999923706055,71049,5000
신대양제지,A016590,4029782,257906048000.0,4.619999885559082,20148,5000
주성엔지니어링,A036930,48249212,257650792080.0,10.0,24124,500
SBS미디어홀딩스,A101060,139896190,257408989600.0,0.0,69948,500
KBSTAR 대형고배당10TR,A315960,26750000,256933750000.0,0.0,0,0
코미코,A183300,8775000,255791250000.0,11.59000015258789,4387,500
네오팜,A092730,8207361,255248927100.0,12.75,4103,500
코리아오토글라스,A152330,20000000,255000000000.0,7.71999979019165,100000,5000
현대차증권,A001500,29337111,253472639040.0,3.7100000381469727,146685,5000
E1,A017940,6860000,253134000000.0,0.0,34300,5000
현대에너지솔루션,A322000,11200000,251440000000.0,0.0,56000,5000
삼영무역,A002810,18466948,251150492800.0,7.0,9233,500
교보증권,A030610,36000000,250560000000.0,3.0,180000,5000
아모레G3우(전환),A00279K,7092200,250354660000.0,0.0,3546,500
케이피에스,A256940,4997526,249876300000.0,0.0,2498,500
한국화장품,A123690,16068000,249054000000.0,0.0,8034,500
넷게임즈,A225570,28838832,248013955200.0,0.0,14419,500
슈프리마,A236200,7193273,247088927550.0,9.420000076293945,3596,500
디티알오토모티브,A007340,9994005,246851923500.0,3.75,4997,500
이지바이오,A035810,57927351,246770515260.0,106.5,29339,500
일성신약,A003120,2660000,246050000000.0,36.61000061035156,13300,5000
케이씨,A029460,13554044,246005898600.0,4.869999885559082,6777,500
모토닉,A009680,33000000,245850000000.0,21.649999618530273,16500,500
삼익THK,A004380,21000000,245700000000.0,75.0,10500,500
풍국주정,A023900,12600000,245070000000.0,31.469999313354492,6300,500
KBSTAR 코스피,A302450,12700000,244983000000.0,0.0,0,0
세틀뱅크,A234340,9267000,244648800000.0,0.0,4633,500
아세아시멘트,A183190,3895809,244267224300.0,8.760000228881836,19479,5000
진매트릭스,A109820,18905506,243881027400.0,0.0,9452,500
한화3우B,A00088K,22472000,243821200000.0,0.0,112360,5000
한국전자금융,A063570,34147728,242790346080.0,53.86000061035156,17073,500
신흥에스이씨,A243840,6722225,242672322500.0,14.800000190734863,16805,2500
CJ4우(전환),A00104K,4226512,242601788800.0,0.0,21132,5000
씨아이에스,A222080,56331586,242225819800.0,20.56999969482422,5633,100
케이씨씨글라스,A344820,8350210,241321069000.0,0.0,8350,1000
